day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,19,2,9,3166.728888888889,544.7022222222222,3024.457064753072,402.4303980864044,3309.000713024707,686.9740463580401,284.5436482716356,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0245450177809095,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,0.0090693693387296,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.0090693693387296,6.0,5.0,Yes,0.0090693693387296
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,29,3,9,3166.728888888889,855.3688888888889,3024.457064753072,713.0970647530711,3309.000713024707,997.6407130247068,284.5436482716356,False,No,True,Yes,No,Yes,Day 1,1.0,2026-06-29,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0328996850053799,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,4.426451130228748,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.29943133902856145,3.228725774114502,5.0,4.0,Yes,4.426451130228748
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,40,4,10,3537.4577777777777,1178.4622222222222,3395.18595364196,1036.1903980864045,3679.729601913596,1320.73404635804,284.5436482716356,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0219010881934349,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,4.806759755757884,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.6813207030294688,2.081476943640009,5.0,4.0,Yes,4.806759755757884
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,50,5,10,3539.528888888889,1489.128888888889,3397.257064753071,1346.8570647530712,3681.8007130247065,1631.4007130247066,284.5436482716356,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0299798070712809,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,2.723909897546096,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.19534384478173883,1.9425345184191405,5.0,4.0,Yes,2.723909897546096
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,60,6,10,3533.315555555556,1810.151111111111,3391.043731419738,1667.879286975293,3675.587379691373,1952.422935246929,284.5436482716356,False,No,True,Yes,No,Yes,Day 4,4.0,2026-07-02,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0250138397954259,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,3.509945608127908,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.5269768230611594,1.40203831588327,5.0,4.0,Yes,3.509945608127908
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,69,7,9,3166.728888888889,2118.746666666667,3024.457064753072,1976.474842530849,3309.000713024707,2261.0184908024844,284.5436482716356,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.032695476716795,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,0.0147377251754356,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.0147377251754356,6.0,5.0,Yes,0.0147377251754356
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,70,7,10,3533.315555555556,2120.817777777778,3391.043731419738,1978.54595364196,3675.587379691373,2263.089601913596,284.5436482716356,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0348585422792858,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,6.6962283482617355,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.8819112588295641,3.168583312943479,5.0,4.0,Yes,6.6962283482617355
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,1,1,1,187.86444444444444,241.54,45.492509680790086,99.16806523634564,330.23637920809875,383.9119347636543,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0195320417497965,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,9.417125299681723,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1201103712203913,4.936683814800158,5.0,4.0,Yes,9.417125299681723
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,4,1,4,1290.2777777777776,237.4111111111111,1147.905843014123,95.03917634745676,1432.649712541432,379.78304587476543,284.7438695273087,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0105675044728047,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,1.1074197120708749,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,1.1074197120708749,6.0,5.0,Yes,1.1074197120708749
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,5,1,5,1657.7488888888888,233.2822222222222,1515.3769541252343,90.91028745856786,1800.120823652543,375.6541569858765,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0254728465610046,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,4.217054263565891,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,4.217054263565891,6.0,5.0,Yes,4.217054263565891
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,6,1,6,2035.542222222222,231.21777777777777,1893.170287458568,88.84584301412342,2177.9141569858766,373.5897125414321,284.7438695273087,False,No,True,Yes,No,Yes,Day 1,1.0,2026-06-29,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0238701377896897,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,4.419796140644186,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.15944618027948154,3.941457599805741,6.0,5.0,Yes,4.419796140644186
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,7,1,7,2407.1422222222222,233.2822222222222,2264.7702874585675,90.91028745856786,2549.5141569858765,375.6541569858765,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0181980199314163,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,11.191181769442691,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.3092291016969835,5.954265362654757,5.0,4.0,Yes,11.191181769442691
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,12,2,2,551.2066666666666,555.3355555555555,408.8347319030123,412.9636207919012,693.578601430321,697.7074903192098,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0150915816265199,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,0.0122222222222222,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.0122222222222222,6.0,5.0,Yes,0.0122222222222222
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,13,2,3,926.9355555555557,555.3355555555555,784.5636207919011,412.9636207919012,1069.3074903192098,697.7074903192098,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0023186641165201,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,3.6065517877575584,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.017613977240706902,3.5537098560354377,6.0,5.0,Yes,3.6065517877575584
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,14,2,4,1296.471111111111,559.4644444444444,1154.0991763474567,417.0925096807901,1438.8430458747653,701.8363792080987,284.7438695273087,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0125580078382766,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,5.378817126891715,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.7270888144834013,2.4704618689581093,5.0,4.0,Yes,5.378817126891715
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,15,2,5,1655.6844444444444,551.2066666666666,1513.31250968079,408.8347319030123,1798.0563792080986,693.578601430321,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0384822873526464,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,0.0739506186465933,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.0739506186465933,6.0,5.0,Yes,0.0739506186465933
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,17,2,7,2409.2066666666665,551.2066666666666,2266.834731903012,408.8347319030123,2551.578601430321,693.578601430321,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0116697234862004,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,4.393889953069424,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.19183559528301553,3.818383167220377,6.0,5.0,Yes,4.393889953069424
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,18,2,8,2780.8066666666664,547.0777777777778,2638.434731903012,404.70584301412345,2923.178601430321,689.4497125414321,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0244310270098151,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,8.0759415103553,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9865640988280129,4.129685115043247,5.0,4.0,Yes,8.0759415103553
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,19,2,9,3154.471111111111,549.1422222222222,3012.0991763474563,406.7702874585679,3296.8430458747657,691.5141569858765,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0238559782492897,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,8.029377085453753,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9413569346004782,4.26394934705184,5.0,4.0,Yes,8.029377085453753
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,24,3,4,1298.5355555555554,871.1955555555555,1156.1636207919012,728.8236207919012,1440.9074903192095,1013.5674903192098,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0061983760955797,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,3.3997934160457985,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.14470780903999847,2.965669988925803,6.0,5.0,Yes,3.3997934160457985
